stage,target,class,jobs,upstream_parallel,recipe,dependencies
0001-tools-c3ba0b70,tools/install,light,24,framework,,
0002-toolchain-406879f9,toolchain/install,toolchain,12,framework,,
0003-kernel-e874015f,target/compile,kernel,24,framework,,
0004-packages-light-45930c96,package/boot/arm-trusted-firmware-tools/host/compile,light,24,upstream default (serial unless framework changes it),package/boot/arm-trusted-firmware-tools/Makefile,
0004-packages-light-45930c96,package/devel/gperf/host/compile,light,24,upstream default (serial unless framework changes it),package/devel/gperf/Makefile,
0004-packages-light-45930c96,package/feeds/luci/csstidy/host/compile,light,24,upstream default (serial unless framework changes it),package/feeds/luci/csstidy/Makefile,
0004-packages-light-45930c96,package/feeds/luci/luci-base/host/compile,light,24,upstream default (serial unless framework changes it),package/feeds/luci/luci-base/Makefile,
0004-packages-light-45930c96,package/feeds/packages/gn/host/compile,light,24,1,package/feeds/packages/gn/Makefile,
0004-packages-light-45930c96,package/feeds/packages/hwinfo/host/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/hwinfo/Makefile,
0004-packages-light-45930c96,package/feeds/packages/libffi/host/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/libffi/Makefile,
0004-packages-light-45930c96,package/feeds/packages/libtasn1/host/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/libtasn1/Makefile,
0004-packages-light-45930c96,package/feeds/packages/libtirpc/host/compile,light,24,1,package/feeds/packages/libtirpc/Makefile,
0004-packages-light-45930c96,package/feeds/packages/perl/host/compile,light,24,1,package/feeds/packages/perl/Makefile,
0004-packages-light-45930c96,package/kernel/gpio-button-hotplug/compile,light,24,upstream default (serial unless framework changes it),package/kernel/gpio-button-hotplug/Makefile,
0004-packages-light-45930c96,package/libs/libiconv-full/host/compile,light,24,upstream default (serial unless framework changes it),package/libs/libiconv-full/Makefile,
0004-packages-light-45930c96,package/libs/libjson-c/host/compile,light,24,upstream default (serial unless framework changes it),package/libs/libjson-c/Makefile,
0004-packages-light-45930c96,package/libs/libunistring/host/compile,light,24,upstream default (serial unless framework changes it),package/libs/libunistring/Makefile,
0004-packages-light-45930c96,package/libs/ncurses/host/compile,light,24,upstream default (serial unless framework changes it),package/libs/ncurses/Makefile,
0004-packages-light-45930c96,package/libs/pcre2/host/compile,light,24,upstream default (serial unless framework changes it),package/libs/pcre2/Makefile,
0004-packages-light-45930c96,package/libs/toolchain/compile,light,24,upstream default (serial unless framework changes it),package/libs/toolchain/Makefile,
0004-packages-light-45930c96,package/system/fwtool/host/compile,light,24,upstream default (serial unless framework changes it),package/system/fwtool/Makefile,
0004-packages-light-45930c96,package/system/usign/host/compile,light,24,upstream default (serial unless framework changes it),package/system/usign/Makefile,
0004-packages-light-45930c96,package/utils/bzip2/host/compile,light,24,upstream default (serial unless framework changes it),package/utils/bzip2/Makefile,
0004-packages-light-45930c96,package/utils/lua/host/compile,light,24,upstream default (serial unless framework changes it),package/utils/lua/Makefile,
0005-packages-light-b6e9d9c2,package/boot/arm-trusted-firmware-mediatek/compile,light,24,upstream default (serial unless framework changes it),package/boot/arm-trusted-firmware-mediatek/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/acme-common/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/acme-common/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/attr/compile,light,24,1,package/feeds/packages/attr/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/bridge-utils/compile,light,24,1,package/feeds/packages/bridge-utils/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/btop/compile,light,24,1,package/feeds/packages/btop/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/c-ares/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/c-ares/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/chinadns-ng/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/chinadns-ng/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/coremark/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/coremark/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/cpulimit/compile,light,24,1,package/feeds/packages/cpulimit/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/cpusage/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/cpusage/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/dejavu-fonts-ttf/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/dejavu-fonts-ttf/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/dhcp-forwarder/compile,light,24,1,package/feeds/packages/dhcp-forwarder/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/dhcpcd/compile,light,24,1,package/feeds/packages/dhcpcd/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/dns2socks/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/dns2socks/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/dns2tcp/compile,light,24,1,package/feeds/packages/dns2tcp/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/dos2unix/compile,light,24,1,package/feeds/packages/dos2unix/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/dosfstools/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/dosfstools/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/etherwake/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/etherwake/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/exfatprogs/compile,light,24,1,package/feeds/packages/exfatprogs/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/expat/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/expat/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/gdbm/compile,light,24,0,package/feeds/packages/gdbm/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/glib2/host/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/glib2/Makefile,package/feeds/packages/libffi/host/compile package/libs/libiconv-full/host/compile package/libs/pcre2/host/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/gzip/compile,light,24,1,package/feeds/packages/gzip/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/hwdata/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/hwdata/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/igmpproxy/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/igmpproxy/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/inih/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/inih/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/ipt2socks/compile,light,24,1,package/feeds/packages/ipt2socks/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/keyutils/compile,light,24,1,package/feeds/packages/keyutils/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libaio/compile,light,24,1,package/feeds/packages/libaio/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libcap-ng/compile,light,24,1,package/feeds/packages/libcap-ng/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libcbor/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/libcbor/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libdaemon/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/libdaemon/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libdcwsocket/compile,light,24,1,package/feeds/packages/libdcwsocket/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libev/compile,light,24,1,package/feeds/packages/libev/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libevdev/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/libevdev/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libffi/compile,light,24,1,package/feeds/packages/libffi/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libgpg-error/compile,light,24,1,package/feeds/packages/libgpg-error/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libical/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/libical/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libjpeg-turbo/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/libjpeg-turbo/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/liblz4/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/liblz4/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libnatpmp/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/libnatpmp/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libpam/compile,light,24,1,package/feeds/packages/libpam/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libpciaccess/compile,light,24,1,package/feeds/packages/libpciaccess/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libsodium/compile,light,24,1,package/feeds/packages/libsodium/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libtasn1/compile,light,24,1,package/feeds/packages/libtasn1/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/libtirpc/compile,light,24,1,package/feeds/packages/libtirpc/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/liburcu/compile,light,24,1,package/feeds/packages/liburcu/Makefile,package/libs/toolchain/compile
0005-packages-light-b6e9d9c2,package/feeds/packages/liburing/compile,light,24,1,package/feeds/packages/liburing/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/boot/uboot-mediatek/compile,light,24,upstream default (serial unless framework changes it),package/boot/uboot-mediatek/Makefile,package/boot/arm-trusted-firmware-mediatek/compile package/boot/arm-trusted-firmware-tools/host/compile package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/acl/compile,light,24,1,package/feeds/packages/acl/Makefile,package/feeds/packages/attr/compile package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/dbus/compile,light,24,1,package/feeds/packages/dbus/Makefile,package/feeds/packages/expat/compile package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/libgcrypt/compile,light,24,1,package/feeds/packages/libgcrypt/Makefile,package/feeds/packages/libgpg-error/compile package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/libudev-zero/compile,light,24,1,package/feeds/packages/libudev-zero/Makefile,package/feeds/packages/libevdev/compile package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/libuv/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/libuv/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/lua5.4/compile,light,24,1,package/feeds/packages/lua5.4/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/luasrcdiet/host/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/luasrcdiet/Makefile,package/utils/lua/host/compile
0006-packages-light-08ef417d,package/feeds/packages/lzo/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/lzo/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/microsocks/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/microsocks/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/minieap/compile,light,24,1,package/feeds/packages/minieap/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/miniupnpc/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/miniupnpc/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/msgpack-c/compile,light,24,1,package/feeds/packages/msgpack-c/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/natmap/compile,light,24,1,package/feeds/packages/natmap/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/nfs-kernel-server/host/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/nfs-kernel-server/Makefile,package/feeds/packages/libtirpc/host/compile
0006-packages-light-08ef417d,package/feeds/packages/nghttp2/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/nghttp2/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/oniguruma/compile,light,24,1,package/feeds/packages/oniguruma/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/p910nd/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/p910nd/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/perl-parse-yapp/host/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/perl-parse-yapp/Makefile,package/feeds/packages/perl/host/compile
0006-packages-light-08ef417d,package/feeds/packages/sed/compile,light,24,1,package/feeds/packages/sed/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/simple-obfs/compile,light,24,1,package/feeds/packages/simple-obfs/Makefile,package/feeds/packages/libev/compile package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/sshtunnel/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/sshtunnel/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/sudo/compile,light,24,1,package/feeds/packages/sudo/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/tcp_wrappers/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/tcp_wrappers/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/tcping/compile,light,24,1,package/feeds/packages/tcping/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/udpxy/compile,light,24,1,package/feeds/packages/udpxy/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/unzip/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/unzip/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/v2ray-geodata/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/v2ray-geodata/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/vlmcsd/compile,light,24,1,package/feeds/packages/vlmcsd/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/whois/compile,light,24,1,package/feeds/packages/whois/Makefile,package/feeds/packages/perl/host/compile package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/wifischedule/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/wifischedule/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/wsdd2/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/wsdd2/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/xz/compile,light,24,1,package/feeds/packages/xz/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/zoneinfo/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/zoneinfo/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/feeds/packages/zstd/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/zstd/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/firmware/linux-firmware/compile,light,24,upstream default (serial unless framework changes it),package/firmware/linux-firmware/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/firmware/wireless-regdb/compile,light,24,upstream default (serial unless framework changes it),package/firmware/wireless-regdb/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/kernel/bpf-headers/compile,light,24,upstream default (serial unless framework changes it),package/kernel/bpf-headers/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/libs/argp-standalone/compile,light,24,upstream default (serial unless framework changes it),package/libs/argp-standalone/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/libs/gmp/compile,light,24,1,package/libs/gmp/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/libs/jansson/compile,light,24,upstream default (serial unless framework changes it),package/libs/jansson/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/libs/libcap/compile,light,24,1,package/libs/libcap/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/libs/libiconv-full/compile,light,24,1,package/libs/libiconv-full/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/libs/libjson-c/compile,light,24,upstream default (serial unless framework changes it),package/libs/libjson-c/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/libs/libmd/compile,light,24,1,package/libs/libmd/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/libs/libmnl/compile,light,24,upstream default (serial unless framework changes it),package/libs/libmnl/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/libs/libnfnetlink/compile,light,24,upstream default (serial unless framework changes it),package/libs/libnfnetlink/Makefile,package/libs/toolchain/compile
0006-packages-light-08ef417d,package/libs/libnl-tiny/compile,light,24,upstream default (serial unless framework changes it),package/libs/libnl-tiny/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/feeds/luci/luci-app-vlmcsd/compile,light,24,upstream default (serial unless framework changes it),package/feeds/luci/luci-app-vlmcsd/Makefile,package/feeds/luci/csstidy/host/compile package/feeds/luci/luci-base/host/compile package/feeds/packages/luasrcdiet/host/compile package/feeds/packages/vlmcsd/compile package/libs/toolchain/compile package/utils/lua/host/compile
0007-packages-light-741c3d12,package/feeds/luci/luci-lib-uqr/compile,light,24,upstream default (serial unless framework changes it),package/feeds/luci/luci-lib-uqr/Makefile,package/feeds/luci/csstidy/host/compile package/feeds/luci/luci-base/host/compile package/feeds/packages/luasrcdiet/host/compile package/libs/toolchain/compile package/utils/lua/host/compile
0007-packages-light-741c3d12,package/feeds/luci/luci-proto-ipv6/compile,light,24,upstream default (serial unless framework changes it),package/feeds/luci/luci-proto-ipv6/Makefile,package/feeds/luci/csstidy/host/compile package/feeds/luci/luci-base/host/compile package/feeds/packages/luasrcdiet/host/compile package/libs/toolchain/compile package/utils/lua/host/compile
0007-packages-light-741c3d12,package/feeds/luci/luci-proto-minieap/compile,light,24,upstream default (serial unless framework changes it),package/feeds/luci/luci-proto-minieap/Makefile,package/feeds/luci/csstidy/host/compile package/feeds/luci/luci-base/host/compile package/feeds/packages/luasrcdiet/host/compile package/feeds/packages/minieap/compile package/libs/toolchain/compile package/utils/lua/host/compile
0007-packages-light-741c3d12,package/feeds/luci/luci-proto-ppp/compile,light,24,upstream default (serial unless framework changes it),package/feeds/luci/luci-proto-ppp/Makefile,package/feeds/luci/csstidy/host/compile package/feeds/luci/luci-base/host/compile package/feeds/packages/luasrcdiet/host/compile package/libs/toolchain/compile package/utils/lua/host/compile
0007-packages-light-741c3d12,package/feeds/packages/avahi/compile,light,24,1,package/feeds/packages/avahi/Makefile,package/feeds/packages/dbus/compile package/feeds/packages/expat/compile package/feeds/packages/gdbm/compile package/feeds/packages/libdaemon/compile package/libs/toolchain/compile
0007-packages-light-741c3d12,package/feeds/packages/coreutils/compile,light,24,1,package/feeds/packages/coreutils/Makefile,package/feeds/packages/acl/compile package/libs/gmp/compile package/libs/libcap/compile package/libs/toolchain/compile
0007-packages-light-741c3d12,package/feeds/packages/jq/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/jq/Makefile,package/feeds/packages/oniguruma/compile package/libs/toolchain/compile
0007-packages-light-741c3d12,package/feeds/packages/libnetfilter-cthelper/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/libnetfilter-cthelper/Makefile,package/libs/libmnl/compile package/libs/toolchain/compile
0007-packages-light-741c3d12,package/feeds/packages/libnetfilter-cttimeout/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/libnetfilter-cttimeout/Makefile,package/libs/libmnl/compile package/libs/toolchain/compile
0007-packages-light-741c3d12,package/feeds/packages/libnetfilter-queue/compile,light,24,1,package/feeds/packages/libnetfilter-queue/Makefile,package/libs/libmnl/compile package/libs/libnfnetlink/compile package/libs/toolchain/compile
0007-packages-light-741c3d12,package/feeds/packages/libnvme/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/libnvme/Makefile,package/libs/libjson-c/compile package/libs/toolchain/compile
0007-packages-light-741c3d12,package/feeds/packages/mdnsresponder/compile,light,24,0,package/feeds/packages/mdnsresponder/Makefile,package/libs/libcap/compile package/libs/toolchain/compile
0007-packages-light-741c3d12,package/feeds/packages/rpcbind/compile,light,24,upstream default (serial unless framework changes it),package/feeds/packages/rpcbind/Makefile,package/feeds/packages/libtirpc/compile package/feeds/packages/tcp_wrappers/compile package/libs/toolchain/compile
0007-packages-light-741c3d12,package/libs/libnftnl/compile,light,24,1,package/libs/libnftnl/Makefile,package/libs/libmnl/compile package/libs/toolchain/compile
0007-packages-light-741c3d12,package/libs/libnl/compile,light,24,upstream default (serial unless framework changes it),package/libs/libnl/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/libs/libpcap/compile,light,24,upstream default (serial unless framework changes it),package/libs/libpcap/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/libs/libsepol/compile,light,24,upstream default (serial unless framework changes it),package/libs/libsepol/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/libs/libtool/compile,light,24,0,package/libs/libtool/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/libs/libubox/host/compile,light,24,upstream default (serial unless framework changes it),package/libs/libubox/Makefile,package/libs/libjson-c/host/compile
0007-packages-light-741c3d12,package/libs/libusb/compile,light,24,1,package/libs/libusb/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/libs/libxml2/host/compile,light,24,upstream default (serial unless framework changes it),package/libs/libxml2/Makefile,package/libs/libiconv-full/host/compile
0007-packages-light-741c3d12,package/libs/mbedtls/compile,light,24,upstream default (serial unless framework changes it),package/libs/mbedtls/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/libs/musl-fts/compile,light,24,1,package/libs/musl-fts/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/libs/nettle/compile,light,24,1,package/libs/nettle/Makefile,package/libs/gmp/compile package/libs/toolchain/compile
0007-packages-light-741c3d12,package/libs/openssl/compile,light,24,1,package/libs/openssl/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/libs/popt/compile,light,24,1,package/libs/popt/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/libs/readline/host/compile,light,24,upstream default (serial unless framework changes it),package/libs/readline/Makefile,package/libs/ncurses/host/compile
0007-packages-light-741c3d12,package/libs/sysfsutils/compile,light,24,upstream default (serial unless framework changes it),package/libs/sysfsutils/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/libs/zlib/compile,light,24,upstream default (serial unless framework changes it),package/libs/zlib/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/luci-app-poweroffdevice/luci-app-poweroffdevice/compile,light,24,upstream default (serial unless framework changes it),package/luci-app-poweroffdevice/luci-app-poweroffdevice/Makefile,package/feeds/luci/csstidy/host/compile package/feeds/luci/luci-base/host/compile package/feeds/packages/luasrcdiet/host/compile package/libs/toolchain/compile package/utils/lua/host/compile
0007-packages-light-741c3d12,package/luci-app-taskplan/luci-app-taskplan/compile,light,24,upstream default (serial unless framework changes it),package/luci-app-taskplan/luci-app-taskplan/Makefile,package/feeds/luci/csstidy/host/compile package/feeds/luci/luci-base/host/compile package/feeds/packages/luasrcdiet/host/compile package/libs/toolchain/compile package/utils/lua/host/compile
0007-packages-light-741c3d12,package/mtk/applications/mtk-smp/compile,light,24,upstream default (serial unless framework changes it),package/mtk/applications/mtk-smp/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/mtk/applications/ndisc/compile,light,24,upstream default (serial unless framework changes it),package/mtk/applications/ndisc/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/netspeedtest/homebox/compile,light,24,upstream default (serial unless framework changes it),package/netspeedtest/homebox/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/network/services/ipset-dns/compile,light,24,upstream default (serial unless framework changes it),package/network/services/ipset-dns/Makefile,package/libs/libmnl/compile package/libs/toolchain/compile
0007-packages-light-741c3d12,package/network/utils/ethtool/compile,light,24,1,package/network/utils/ethtool/Makefile,package/libs/libmnl/compile package/libs/toolchain/compile
0007-packages-light-741c3d12,package/network/utils/iw/compile,light,24,upstream default (serial unless framework changes it),package/network/utils/iw/Makefile,package/libs/libnl-tiny/compile package/libs/toolchain/compile
0007-packages-light-741c3d12,package/network/utils/linux-atm/compile,light,24,1,package/network/utils/linux-atm/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/network/utils/resolveip/compile,light,24,upstream default (serial unless framework changes it),package/network/utils/resolveip/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/network/utils/wireless-tools/compile,light,24,upstream default (serial unless framework changes it),package/network/utils/wireless-tools/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/system/ca-certificates/compile,light,24,upstream default (serial unless framework changes it),package/system/ca-certificates/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/system/fwtool/compile,light,24,upstream default (serial unless framework changes it),package/system/fwtool/Makefile,package/libs/toolchain/compile package/system/fwtool/host/compile
0007-packages-light-741c3d12,package/system/openwrt-keyring/compile,light,24,upstream default (serial unless framework changes it),package/system/openwrt-keyring/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/utils/bzip2/compile,light,24,upstream default (serial unless framework changes it),package/utils/bzip2/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/utils/fitblk/compile,light,24,upstream default (serial unless framework changes it),package/utils/fitblk/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/utils/lua/compile,light,24,1,package/utils/lua/Makefile,package/libs/toolchain/compile
0007-packages-light-741c3d12,package/utils/lua5.3/compile,light,24,1,package/utils/lua5.3/Makefile,package/libs/toolchain/compile
0008-packages-light-aedda3c5,package/feeds/luci/luci-lib-ip/compile,light,24,upstream default (serial unless framework changes it),package/feeds/luci/luci-lib-ip/Makefile,package/feeds/luci/csstidy/host/compile package/feeds/luci/luci-base/host/compile package/feeds/packages/luasrcdiet/host/compile package/libs/libnl-tiny/compile package/libs/toolchain/compile package/utils/lua/compile package/utils/lua/host/compile
